Driver,LapNumber,LapTime,IsPersonalBest,LapStartTime_seconds,LapFinishTime_seconds,LapStartTime_KST,LapFinishTime_KST
GAS,46.0,0 days 00:01:21.220000,True,7350.248,7431.468,2024-03-24 15:02:30.248,2024-03-24 15:03:51.468
GAS,47.0,0 days 00:01:21.275000,False,7431.468,7512.743,2024-03-24 15:03:51.468,2024-03-24 15:05:12.743
GAS,48.0,0 days 00:01:21.211000,True,7512.743,7593.954,2024-03-24 15:05:12.743,2024-03-24 15:06:33.954
GAS,49.0,0 days 00:01:21.340000,False,7593.954,7675.294,2024-03-24 15:06:33.954,2024-03-24 15:07:55.294
GAS,50.0,0 days 00:01:21.222000,False,7675.294,7756.516,2024-03-24 15:07:55.294,2024-03-24 15:09:16.516
GAS,51.0,0 days 00:01:21.090000,True,7756.516,7837.606,2024-03-24 15:09:16.516,2024-03-24 15:10:37.606
GAS,52.0,0 days 00:01:21.161000,False,7837.606,7918.767,2024-03-24 15:10:37.606,2024-03-24 15:11:58.767
GAS,53.0,0 days 00:01:21.324000,False,7918.767,8000.091,2024-03-24 15:11:58.767,2024-03-24 15:13:20.091
GAS,54.0,0 days 00:01:23.034000,False,8000.091,8083.125,2024-03-24 15:13:20.091,2024-03-24 15:14:43.125
GAS,55.0,0 days 00:01:21.427000,False,8083.125,8164.552,2024-03-24 15:14:43.125,2024-03-24 15:16:04.552
GAS,56.0,0 days 00:01:26.911000,False,8164.552,8251.463,2024-03-24 15:16:04.552,2024-03-24 15:17:31.463
GAS,57.0,0 days 00:02:00.819000,False,8251.463,8372.282,2024-03-24 15:17:31.463,2024-03-24 15:19:32.281
PER,1.0,0 days 00:01:32.428000,False,3509.232,3601.914,2024-03-24 13:58:29.232,2024-03-24 14:00:01.914
PER,2.0,0 days 00:01:23.381000,True,3601.914,3685.295,2024-03-24 14:00:01.914,2024-03-24 14:01:25.295
PER,3.0,0 days 00:01:23.165000,True,3685.295,3768.46,2024-03-24 14:01:25.295,2024-03-24 14:02:48.460
